date,portfolio_value,spy_value,cash,n_positions,regime
2019-01-29,9600289.640347656,2391082.4698961396,0.0,12,crisis
2019-01-30,9684342.37667158,2428936.2998470715,0.0,12,crisis
2019-01-31,9817070.277412592,2450267.3036602386,0.0,12,crisis
2019-02-01,9777430.568877231,2451448.132586127,0.0,12,crisis
2019-02-04,9849434.21869522,2468694.9807377956,0.0,12,crisis
2019-02-05,10033839.457340123,2479043.674883775,0.0,12,crisis
2019-02-06,10089190.220515562,2475775.0258301515,0.0,12,crisis
2019-02-07,10074248.65627865,2452174.0027736467,0.0,12,crisis
2019-02-08,10094364.191913888,2455168.9681176962,0.0,12,crisis
2019-02-11,10189620.435252585,2456531.380101315,0.0,12,crisis
2019-02-12,10108786.584794113,2488120.3635388305,0.0,12,crisis
2019-02-13,10203036.577760791,2496199.346470408,0.0,12,crisis
2019-02-14,10125939.108535958,2490661.7562747225,0.0,12,crisis
2019-02-15,10092893.987423697,2517803.7259642133,0.0,12,crisis
2019-02-19,10068817.289870525,2522161.25730635,0.0,12,crisis
2019-02-20,10114797.062459882,2527244.042778135,0.0,12,crisis
2019-02-21,9705812.403013818,2518257.6066013067,0.0,12,crisis
2019-02-22,9876387.015169581,2533870.823291269,0.0,12,crisis
2019-02-25,9804834.135800747,2537319.82328688,0.0,12,crisis
2019-02-26,9735567.202401862,2535504.762781911,0.0,12,crisis
2019-02-27,9688362.686182525,2534415.572464462,0.0,12,crisis
2019-02-28,9655095.697012102,2529695.1830357993,0.0,11,crisis
2019-03-01,9658825.89111919,2545488.750667749,0.0,11,crisis
2019-03-04,9618206.114541832,2536230.1709260265,0.0,11,crisis
2019-03-05,9609578.35223212,2532780.708887012,0.0,11,crisis
2019-03-06,9534860.516835133,2517441.0218921555,0.0,11,crisis
2019-03-07,9459429.29815814,2496381.237557075,0.0,11,crisis
2019-03-08,9513753.395519499,2491388.396534582,0.0,11,crisis
2019-03-11,9552310.67954021,2527516.494371965,0.0,11,crisis
2019-03-12,9476781.46378572,2537047.6797219855,0.0,11,crisis
2019-03-13,9563406.20115074,2553841.4173089005,0.0,11,crisis
2019-03-14,9611500.255201923,2552207.169789323,0.0,11,normal
2019-03-15,9623383.43396191,2564816.488296094,0.0,11,normal
2019-03-18,9604372.635692317,2574116.651944167,0.0,11,normal
2019-03-19,9657593.054599399,2574754.5798704787,0.0,11,normal
2019-03-20,9503697.634492986,2567003.6477556666,0.0,11,normal
2019-03-21,9566213.506523773,2595997.6414224375,0.0,11,normal
2019-03-22,9397381.34829136,2546034.2699132813,0.0,11,normal
2019-03-25,9424612.613634434,2544119.100004135,0.0,11,normal
2019-03-26,9523717.241508268,2563083.9795459546,0.0,11,normal
2019-03-27,9501949.724239325,2549681.3325146954,0.0,11,normal
2019-03-28,9683913.953629905,2559345.8943939735,0.0,11,normal
2019-03-29,9798327.182238672,2575484.916477569,0.0,11,normal
2019-04-01,9768007.146026038,2606027.0635763253,0.0,11,normal
2019-04-02,9694932.184657527,2607303.53548682,0.0,11,normal
2019-04-03,9865283.106172781,2611405.8648555386,0.0,11,normal
2019-04-04,9820456.180138774,2618336.2078850325,0.0,11,normal
2019-04-05,9946938.249666777,2631007.9022513297,0.0,11,normal
2019-04-08,9856799.105749322,2633014.710768915,0.0,11,normal
2019-04-09,9813847.771060077,2619520.5791436844,0.0,11,normal
2019-04-10,9884617.330364129,2628455.574488212,0.0,11,normal
2019-04-11,10000233.841230048,2627726.469996865,0.0,11,normal
2019-04-12,10085047.94517294,2645506.208207693,0.0,11,normal
2019-04-15,10112501.721361578,2643773.2374141496,0.0,11,normal
2019-04-16,10089547.491366107,2645506.208207693,0.0,11,normal
2019-04-17,10263733.209061293,2639032.0560323116,0.0,11,normal
2019-04-18,10293763.470566943,2644228.5041814544,0.0,11,normal
2019-04-22,10249425.915847898,2646509.4584520175,0.0,11,normal
2019-04-23,10404669.746910408,2670305.0017815623,0.0,11,normal
2019-04-24,10637439.429327702,2664378.833083201,0.0,11,normal
2019-04-25,10514127.875141108,2662737.346883629,0.0,11,normal
2019-04-26,10503746.504225088,2675136.4356416278,0.0,11,normal
2019-04-29,10435560.651430799,2679331.7897489974,0.0,11,normal
2019-04-30,10509865.3309468,2680698.206108784,0.0,11,normal
2019-05-01,10469541.420908533,2660549.1093227807,0.0,11,normal
2019-05-02,10534439.757681422,2654805.29375449,0.0,11,normal
2019-05-03,10652981.477741705,2680789.998731691,0.0,11,normal
2019-05-06,10648259.26562203,2669757.3263334786,0.0,11,normal
2019-05-07,10457865.413695512,2625173.8342048116,0.0,11,normal
2019-05-08,10511880.538619952,2621525.539487654,0.0,11,normal
2019-05-09,10481476.692370333,2613595.0265031946,0.0,11,normal
2019-05-10,10448859.619031833,2626722.9117236044,0.0,11,normal
2019-05-13,10236813.352519546,2560713.5428695036,0.0,11,normal
2019-05-14,10283407.586486997,2583871.466301673,0.0,11,normal
2019-05-15,10358945.43314389,2599006.160039668,0.0,11,normal
2019-05-16,10439393.377357384,2623076.157151127,0.0,11,normal
2019-05-17,10472507.922503673,2606117.6240834887,0.0,11,normal
2019-05-20,10493480.398448892,2588886.4854075527,0.0,11,normal
2019-05-21,10542280.229163293,2612227.3780276645,0.0,11,normal
2019-05-22,10545550.564434888,2604203.5322756185,0.0,11,normal
2019-05-23,10516215.01005552,2572384.4512229636,0.0,11,normal
2019-05-24,10488086.913030423,2578220.3674430973,0.0,11,normal
2019-05-28,10403737.212183315,2554240.1607664623,0.0,11,normal
2019-05-29,10377046.429021183,2537100.1986555615,0.0,11,normal
2019-05-30,10378228.624424635,2544028.5394969718,0.0,11,normal
2019-05-31,10383011.178430796,2509746.921116023,0.0,11,normal
2019-06-03,10299626.594084753,2503365.0236069527,0.0,11,normal
2019-06-04,10528125.40865368,2557703.9461509977,0.0,11,normal
2019-06-05,10576880.187057227,2579860.4675124576,0.0,11,normal
2019-06-06,10631091.38537865,2596635.877377685,0.0,11,normal
2019-06-07,10641704.647981564,2622621.198412758,0.0,11,normal
2019-06-10,10624032.888906937,2634656.504997423,0.0,11,normal
2019-06-11,10553668.63557076,2634017.96101324,0.0,11,normal
2019-06-12,10565140.30795504,2629367.956196437,0.0,11,normal
2019-06-13,10573699.071239742,2640217.659406707,0.0,11,normal
2019-06-14,10569931.213455113,2637300.009325576,0.0,11,normal
2019-06-17,10537993.9942658,2638302.027454157,0.0,11,normal
2019-06-18,10625476.475668542,2665927.294544122,0.0,11,normal
2019-06-19,10584021.67044169,2671945.8719232627,0.0,11,normal
2019-06-20,10643939.174851472,2697474.694075287,0.0,11,normal
2019-06-21,10586984.910316665,2693553.793749831,0.0,11,normal
2019-06-24,10473169.761805473,2690255.41990389,0.0,11,normal
2019-06-25,10455230.51621494,2663868.7371653006,0.0,11,normal
2019-06-26,10414924.890041681,2661212.2956218384,0.0,11,normal
2019-06-27,10480636.7482958,2670649.0701029967,0.0,11,normal
2019-06-28,10514460.85045179,2684391.473050587,0.0,11,normal
2019-07-01,10536936.130777653,2708761.1823167056,0.0,11,normal
2019-07-02,10571147.31939804,2715816.5850941874,0.0,11,normal
2019-07-03,10748860.039231442,2737529.544787908,0.0,11,normal
2019-07-05,10702470.141064405,2734415.0642167176,0.0,11,normal
2019-07-08,10641322.271015018,2719389.104693106,0.0,11,normal
2019-07-09,10726053.532567337,2722779.57919089,0.0,11,normal
2019-07-10,10650475.580151161,2735789.489328838,0.0,11,normal
2019-07-11,10727272.668440303,2742202.0357170333,0.0,11,normal
2019-07-12,10855975.757075956,2754479.45304534,0.0,11,normal
2019-07-15,10663342.874603359,2755395.531100796,0.0,11,normal
2019-07-16,10253497.646417612,2746508.8962992094,0.0,11,normal
2019-07-17,10326463.325805584,2727817.7004669644,0.0,11,normal
2019-07-18,10376916.26184818,2737804.9226566297,0.0,11,bull
2019-07-19,10424279.11610945,2722596.301974011,0.0,11,bull
2019-07-22,10389590.43514875,2729284.534259864,0.0,11,bull
2019-07-23,10502645.149011131,2748797.859322107,0.0,11,bull
2019-07-24,10614187.819195617,2761716.59289502,-5.820766091346741e-11,11,bull
2019-07-25,10554336.388275245,2748523.713569129,-2.9103830456733704e-11,11,bull
2019-07-26,10566763.15866908,2766938.607445845,-1.4551915228366852e-11,12,bull
2019-07-29,10452324.162864514,2761899.8701118985,-1.4551915228366852e-11,12,bull
2019-07-30,10364523.261101484,2755120.4612610103,-1.4551915228366852e-11,12,bull
2019-07-31,10224190.569991019,2724978.2897355594,-1.4551915228366852e-11,12,bull
2019-08-01,10161208.788118148,2701249.2806561757,-7.275957614183426e-12,12,bull
2019-08-02,10117057.264004167,2680909.8219877677,-3.637978807091713e-12,12,bull
2019-08-05,9825584.234283194,2600286.63632633,-3.637978807091713e-12,12,bull
2019-08-06,9983909.831088716,2636749.561617069,0.0,12,bull
2019-08-07,10042408.954875298,2638308.4960618117,0.0,12,bull
2019-08-08,10175111.8939209,2690071.52662914,0.0,12,bull
2019-08-09,10147656.52682726,2671748.1173463953,0.0,12,bull
2019-08-12,9978606.067669393,2639224.266088332,0.0,12,bull
2019-08-13,10088662.683181005,2680269.121801033,-4.547473508864641e-13,12,bull
2019-08-14,9832507.233751295,2601019.7451938437,-2.2737367544323206e-13,12,bull
2019-08-15,9815017.540395556,2607890.638638703,0.0,12,bull
2019-08-16,9917097.968294796,2646369.9213440414,-5.684341886080802e-14,12,bull
2019-08-19,9933692.026516866,2678253.0724153696,-5.684341886080802e-14,12,bull
2019-08-20,9883455.968828103,2657731.260616891,0.0,12,bull
2019-08-21,9892202.210815623,2679353.3517745123,0.0,12,bull
2019-08-22,9932089.587629706,2678528.4502840913,0.0,12,bull
2019-08-23,9688778.275424626,2609723.102778552,-7.105427357601002e-15,12,bull
2019-08-26,9794140.56701102,2638582.6418147893,-3.552713678800501e-15,12,bull
2019-08-27,9722999.843228683,2628230.097307111,0.0,12,bull
2019-08-28,9806588.467774816,2646737.399864606,-8.881784197001252e-16,12,bull
2019-08-29,9863804.791793332,2680544.1916408185,-8.881784197001252e-16,12,bull
2019-08-30,9892544.372143736,2679353.3517745123,0.0,12,bull
2019-09-03,9824138.019686017,2663685.4599484224,0.0,12,bull
2019-09-04,10067990.58028861,2693920.040154652,0.0,12,bull
2019-09-05,10227940.563363513,2728552.041450222,-2.220446049250313e-16,12,bull
2019-09-06,10139247.395430334,2730658.6513430486,-2.220446049250313e-16,12,bull
2019-09-09,10087589.655457258,2732033.3844841053,-2.220446049250313e-16,12,bull
2019-09-10,10113909.973306537,2731391.7602105625,-2.220446049250313e-16,12,bull
2019-09-11,10258825.147013754,2750814.524765642,-2.220446049250313e-16,12,bull
2019-09-12,10271092.380793056,2760342.4758118354,-2.220446049250313e-16,12,bull
2019-09-13,10179119.336171068,2758509.7036430505,-2.220446049250313e-16,12,bull
2019-09-16,10184254.873928247,2749989.623275221,-2.220446049250313e-16,12,bull
2019-09-17,10199034.278263759,2756952.0013140514,-2.220446049250313e-16,12,bull
2019-09-18,10243293.880469682,2758602.4203527654,-2.220446049250313e-16,12,bull
2019-09-19,10275617.72179813,2758418.2190490793,-2.220446049250313e-16,12,bear
2019-09-20,10249427.645196967,2745386.130827744,-2.220446049250313e-16,12,bear
2019-09-23,10248573.414253054,2744740.1941490984,-2.220446049250313e-16,12,bear
2019-09-24,10165662.455107797,2723204.0430646017,-2.220446049250313e-16,12,bear
2019-09-25,10199305.350637848,2739310.8761243923,-2.220446049250313e-16,12,bear
2019-09-26,10147461.636740804,2733604.3320573494,0.0,12,bear
2019-09-27,10130616.984538358,2718877.7766594617,0.0,12,bear
2019-09-30,10220028.8017009,2731487.5572096366,0.0,12,bear
2019-10-01,10186220.934169695,2698996.665047718,0.0,12,bear
2019-10-02,10018973.345028149,2651319.638315504,0.0,12,bear
2019-10-03,10111731.784596276,2673042.1469062385,0.0,12,bear
2019-10-04,10186506.712793196,2709213.984852523,0.0,12,bear
2019-10-07,10148199.256473077,2697524.2867339714,0.0,12,bear
2019-10-08,10201767.591271147,2655646.2127495795,0.0,12,bear
2019-10-09,10179416.489674015,2680865.4658209938,0.0,12,bear
2019-10-10,10318314.568883566,2698996.665047718,0.0,12,bear
2019-10-11,10432200.802187627,2726976.7814718746,0.0,12,bear
2019-10-14,10348845.154328778,2723940.540250411,0.0,12,bear
2019-10-15,10468421.243978709,2750908.781620037,0.0,12,bear
2019-10-16,10452550.963811845,2746490.106534118,0.0,12,bear
2019-10-17,10470537.03000198,2754589.7274044026,0.0,12,bear
2019-10-18,10473077.666178137,2742532.858794222,0.0,12,bear
2019-10-21,10554852.833411831,2761125.48536697,0.0,12,bear
2019-10-22,10513586.816273568,2752104.241920382,0.0,12,bear
2019-10-23,10424403.384933425,2760111.7621388235,0.0,12,bear
2019-10-24,10578835.396430684,2764621.305760842,0.0,12,bear
2019-10-25,10709218.79490144,2775943.5253588287,0.0,12,bear
2019-10-28,10697416.297922926,2791589.547130468,0.0,12,bear
2019-10-29,10620005.911889609,2790760.333234944,0.0,12,bear
2019-10-30,10777220.119160173,2799321.3814512524,0.0,12,bear
2019-10-31,10773698.656932581,2791866.1571149332,0.0,12,bear
2019-11-01,10825853.178744994,2817729.8067203136,0.0,12,bear
2019-11-04,10880440.335994411,2829050.178144685,0.0,12,bear
2019-11-05,10957459.13088221,2825920.2961266977,0.0,12,bear
2019-11-06,10918618.202383798,2826565.0006895997,0.0,12,bear
2019-11-07,10981700.054802328,2836506.0185388755,0.0,12,bear
2019-11-08,10955794.299713712,2843500.123558107,0.0,12,bear
2019-11-11,10930892.125881134,2838070.4975044653,0.0,12,bear
2019-11-12,10903084.24584768,2844052.111411294,0.0,12,bear
2019-11-13,10942320.5151162,2844973.4259586614,0.0,12,bear
2019-11-14,10914086.601633344,2849114.566973307,0.0,12,bear
2019-11-15,11023903.286017844,2869731.867741924,0.0,12,bear
2019-11-18,11050689.963019034,2871849.87470538,0.0,12,bear
2019-11-19,11084181.425046489,2871020.660809856,0.0,12,bear
2019-11-20,11106413.548502848,2860344.0698615788,0.0,12,bear
2019-11-21,11022567.963575315,2855742.1175587815,0.0,12,bull
2019-11-22,11045288.760036295,2862092.1340729827,0.0,12,bull
2019-11-25,11179913.29551025,2884275.4539518687,0.0,12,bull
2019-11-26,11110897.1575457,2890809.6717697564,-1.1368683772161603e-13,12,bull
2019-11-27,11215704.393727478,2903695.138217589,-5.684341886080802e-14,12,bull
2019-11-29,11188848.700825525,2892926.4466174687,-5.684341886080802e-14,12,bull
2019-12-02,11162306.829230502,2868351.5900800205,-5.684341886080802e-14,12,bull
2019-12-03,10963544.267235497,2849114.566973307,-5.684341886080802e-14,12,bull
2019-12-04,11048845.473506887,2866695.0104625877,-5.684341886080802e-14,12,bull
2019-12-05,11083039.646950351,2871849.87470538,-5.684341886080802e-14,12,bull
2019-12-06,11143934.144790621,2898080.694802389,-2.842170943040401e-14,12,bull
2019-12-09,11130495.852956865,2888968.5828197016,-2.842170943040401e-14,12,bull
2019-12-10,11098096.254443474,2885746.9081788077,-2.842170943040401e-14,12,bull
2019-12-11,11233583.810244193,2893938.9377298714,-2.842170943040401e-14,12,bull
2019-12-12,11363935.462917013,2918881.888845756,-2.842170943040401e-14,12,bull
2019-12-13,11301202.705500377,2920630.877143968,-1.4210854715202004e-14,12,bull
2019-12-16,11328684.051672164,2940695.882030462,-1.4210854715202004e-14,12,bull
2019-12-17,11337660.811802525,2941339.662506556,-1.4210854715202004e-14,12,bull
2019-12-18,11215393.401480924,2941524.1718391785,0.0,12,bull
2019-12-19,11377075.773347288,2953581.348478295,0.0,12,bull
2019-12-20,11433955.894821936,2966529.960857993,0.0,12,bull
2019-12-23,11383429.194180502,2971062.6066502063,0.0,12,bull
2019-12-24,11403092.003488503,2971154.7073020493,0.0,12,bull
2019-12-26,11461502.172294924,2986971.9931620657,0.0,12,bull
2019-12-27,11470947.371976074,2986230.5675132815,0.0,12,bull
2019-12-30,11460704.414928738,2969767.9610324916,0.0,12,bull
2019-12-31,11482070.788624939,2976982.614769849,0.0,12,bull
2020-01-02,11524004.314657373,3004823.194086029,0.0,12,bull
2020-01-03,11507052.250424016,2982069.4046178004,0.0,12,bull
2020-01-06,11472812.301981123,2993445.2212506393,0.0,12,bull
2020-01-07,11490518.264985707,2985028.3305763463,0.0,12,bull
2020-01-08,11498596.621624663,3000938.0251171417,0.0,12,bull
2020-01-09,11529187.692857996,3021285.8005668195,0.0,12,bull
2020-01-10,11522736.186583865,3012591.0677923174,0.0,12,bull
2020-01-13,11453599.388494631,3033310.3261387274,0.0,12,bull
2020-01-14,11463667.616888743,3028685.887723607,0.0,12,bull
2020-01-15,11526268.568617966,3035530.5987089123,0.0,12,bull
2020-01-16,11558772.670572465,3060781.2707317914,0.0,12,bull
2020-01-17,11535707.462794028,3070307.9896622407,0.0,12,bull
2020-01-21,11506189.744091975,3064294.956803947,-8.881784197001252e-16,12,bull
2020-01-22,11562744.16012575,3064665.2075849352,-4.440892098500626e-16,12,bull
2020-01-23,11584275.187359221,3068180.125772835,0.0,12,normal
2020-01-24,11453086.078912491,3040894.306570265,0.0,12,normal
2020-01-27,11307178.737691129,2992151.1916907965,6.842277657836021e-49,13,normal
2020-01-28,11371680.00851995,3023506.6891948762,3.4211388289180104e-49,13,normal
2020-01-29,11382731.819418382,3021008.882553418,0.0,13,normal
2020-01-30,11371058.424453627,3030813.135555141,0.0,13,normal
2020-01-31,11207910.685411187,2975780.0698039774,0.0,13,normal
2020-02-03,11084598.856818741,2997885.1503331373,0.0,13,normal
2020-02-04,11216489.781540068,3043577.546631153,0.0,13,normal
2020-02-05,11389407.467809964,3078724.572307598,0.0,13,normal
2020-02-06,11489596.097855024,3089083.2773939953,3.2944368572595385e-83,15,normal
2020-02-07,11359261.635890204,3072620.054855333,1.4836824602749686e-67,14,normal
2020-02-10,11415018.045525149,3095558.0456272485,0.0,13,normal
2020-02-11,11467917.805066394,3100923.293633281,0.0,13,normal
2020-02-12,11551866.54972336,3120901.4343598424,0.0,13,normal
2020-02-13,11681222.396467308,3117571.333533501,0.0,13,normal
2020-02-14,11781518.221975325,3122566.638787481,0.0,14,normal
2020-02-18,11760711.592078341,3114519.074807368,0.0,14,normal
2020-02-19,11807370.957212122,3129410.1176570426,0.0,14,normal
2020-02-20,13013746.765514735,3116554.2219870593,0.0,13,normal
2020-02-21,12951673.810713682,3084459.147007811,2.420369946780824e-122,17,normal
2020-02-24,12557594.249736067,2982161.5052696434,3.6772458879133364e-186,17,normal
2020-02-25,12422030.749397108,2891795.672393669,0.0,12,normal
2020-02-26,12317250.29497938,2881159.125207063,0.0,12,normal
2020-02-27,11759304.956578828,2751761.7137436275,0.0,11,normal
2020-02-28,11615702.624663841,2740199.847633487,0.0,11,normal
2020-03-02,11948428.821285887,2858867.9952006014,0.0,11,normal
2020-03-03,11612294.263591953,2777011.769708635,0.0,11,normal
2020-03-04,11890378.112468917,2893737.7948347093,0.0,11,normal
2020-03-05,11497232.143443938,2797545.2866066787,0.0,11,normal
2020-03-06,11367139.388329817,2751299.670339732,0.0,11,normal
2020-03-09,10774721.478032788,2536437.7824288434,0.0,11,normal
2020-03-10,11162641.86533485,2667685.831739348,0.0,11,normal
2020-03-11,10550318.191708913,2537639.4033079073,0.0,11,normal
2020-03-12,9732948.93832072,2294845.4514868674,0.0,11,normal
2020-03-13,10182751.448998589,2491023.228231037,0.0,11,normal
2020-03-16,8816543.67963049,2218446.1126093725,0.0,11,normal
2020-03-17,9159292.838828962,2338225.166533919,0.0,11,normal
2020-03-18,8588295.464404052,2219833.62895127,0.0,11,normal
2020-03-19,9189599.245848136,2224550.9380905735,0.0,11,normal
2020-03-20,8738436.34219241,2128685.8646214367,0.0,11,normal
2020-03-23,9072483.291540489,2074258.9998161837,0.0,11,normal
2020-03-24,9826846.267587384,2262193.614205925,0.0,11,normal
2020-03-25,9665032.463677028,2296059.085494432,0.0,11,normal
2020-03-26,10255916.356797315,2430125.44555423,0.0,11,crisis
